ID,Song,Artist,Lyrics
CR069,Taking Sides,Crass,"Over half the world's population is starving, Crucified by the greed of landowners, Helpless against the imbalance of priorities Practiced by the major powers who, if they wanted to, could help. Every minute of the day millions upon million of pounds Are spent on the machinery of war. If only a half of that was spent on the machinery of peace, There would be no more starvation on this planet. Yet governments pay no heed to the cries of suffering, They perhaps make token gestures to appease their consciences, But no real improvements are made Because to ensure control the superpowers need to maintain the imbalance. Natives are slaughtered in their homelands By governments seeking out new possessions. Most of the wealth of the so called developed nations Has been gained at the expense of the Third World From whom natural resources, both mineral and human, Have been unscrupulously exploited. Peoples' pride and dignity is burnt in Napalm And hand-held flame-throwers. The poor and underprivileged are raped and tormented By leaders who use their power not to assist, but to oppress. At the wave of a gloved hand These people can, and do, Send young men to their death, But not before others too have fallen from their bayonets and guns. Such armies are invariably called 'peace keeping forces'. The hypocrisy is as appalling as it is obvious. The wealthy, educated, privileged and secure Make the lives of those less fortunate a complete misery. Million upon millions of people are dying from malnutrition Because, to stabilise their economies, governments destroy food rather than giving it to the needy. ""Let them eat cake"" said Marie Antoinette As she wiped the calf's blood from her lips. ""Proud to be British"" said Margaret Thatcher As she wiped the Falkland's blood from her hands. The ruling elite have no concept of what it is to suffer want, Yet it is they who are directly responsible. In a world where there are people who can't afford a crust of bread, These arrogant scabs drive around in Bentleys and Rolls Royces. Perhaps it amuses them to rub shit into the faces of the poor, But there'll come a time when such overt displays of wealth Will not be tolerated by the people in the street. In a sane society wealth and possession would not be an asset. A few years ago a politician was on the radio Saying that no one in the UK suffered from want. Next day I saw an old man pleading for a handful of coal; His wife was dying of cold and he was penniless. Maybe in the morning, as the politician sipped breakfast tea, She lay cold and dead before the empty grate. Every year thousand of people die of hypothermia, Too hungry, too cold, too poor to stay alive. At times of national crisis it's always the poor who suffer. ""Back Britain"" we're told As the rich get richer and the poor get poorer. At times of international crisis it's the same story. ""Back Britain"" we're told As the rich get richer and the poor get killed. In the event of a nuclear crisis, The rich will retreat to private bunkers with their wealth and possessions. The injustice of inequality is sanctioned by the church. With its tradition of finance from the gentry The church has always been obliged To ensure that its flock remains servile. ""Repent ye sinners or be devoured in the flames of hell."" Those very same flames that devoured their enemies in countless religious wars. So often the church has marched hand in hand with the military Casting its blessings upon the writhing bodies of the battlefield. Each stab of bayonet is God's word. Each crash of steel is God's word. Each torn limb and splash of blood is God's word. For he so loved the world he gave our only begotten sons. Each sodden grave and sodding death is God's word. For he so loved the world he gave our only begotten sons. For he so loved the world he gave our only begotten sons. In Christian societies executions are attended by representatives of the church. Goggle-eyed before the gallows, the electric chair and the gas-chamber They administer their Christ's blessing. In America poison is injected into the blood-stream. Another Christ dies, jacked up by the state. Another glorious advance for civilisation. One small step for man. One giant step for mankind. For he so loved the world. He gave us his only begotten son And likewise we are expected so to do. For he so loved the world. Violent, vicious hypocrisy. How is anyone supposed to deal with these contradictions, Confusions and lies? They defy reason. Oh yes, you can inwardly laugh at the absurdity, Satirise the obscenity, but the hysteria soon wears thin And the tears wear a colder complexion. Humour can offer diversion, But it dilutes real anger And nothing gets confronted. We are ruled by dangerous mad-people, What's funny about that for fucks sake? The world is daily threatened with annihilation, Is that really something to be trivialased? The world is under constant threat. Against this background of fear We struggle to create our own authority. While being bludgeoned into conformity We struggle to find our inner selves. Of course I feel uncomfortable when I'm laughed at in the streets, But I don't want to be one of them. I want to be an outsider, At the same time I'd like to come in out of the cold. Urgency overrules personal fears. Against the scenario of total destruction We demand a sanity that might save the world. That alone excludes us from the mainstream of thought. History offers no solutions, Quotes from Mao or Stalin, Hitler or Marx Simply confirms the oppression. I'm tired of political experts, Tired of 'if onlys'. They have always been the same people, Grey visionless robots Who would have us all share their death. History is simply a justification for oppression, Written by those who practice it. It is being constantly changed and rewritten To conform to the requirements of the ruling elite. A tempest of convenience that blasts across the blistered bodies of the dead. We receive at best only filtered truths. Most of what we see and hear is lies. The Falklands War was rewritten as it happened. It was not a glorious victory for the British spirit, Nor an heroic defeat of a fascist dictator. It was a callous and savage piece of electioneering Designed to cover up horrific domestic problems. At a time when a peaceful settlement was a possibility, Thatcher personally ordered the sinking of the General Belgrado Killing over three hundred men And horribly mutilating many more. She did this because her political neck required bloodshed To prove her wisdom in releasing the Task Force. The history books will not document her as a cold-blooded murderer. I'm tired of the dull rationalisation of the politicians. Weighed down with their sums and inadequacies I feel only anger and bellied hatred for them. How can anyone become so distorted? How can anyone be so far from real human values? I feel only disgust for their twisted minds. How can peace be achieved through threats of violence? What kind of hope is there in that strait-jacket? The authority of those who oppress us Is supported, maintained and defended By those who are themselves the most oppressed; Those who, because they have no alternative, are in service to the rulers. How can I feel anger towards the squaddy? Weighed down with his guns and inadequacies I can feel only pity and bellied compassion. How can anyone be so distorted? How can anyone be so far from real human values? I can only feel pity for his twisted mind. How can freedom be achieved if the poor fight to uphold The privileges of those who directly oppress them? We look through one eye hoping the other won't see, That way we only need deal with a half of it. Like bloody ostriches, oblivious, Not because we are, but because we choose to be. Most people see through the lies But are too afraid to admit it. It's so much easier to be the passive observer. How much longer can people afford to just sit by like this? All the indications are there. Massive unemployment, Recession, depression. But who's looking? Who cares? Tamely the population is being led down the road to total bondage. Government is daily strengthening its powers. Those who stand against it are ridiculed, Discredited or abused and punished. Those in power are totally cynical. Rather than analysing the seriousness of the problem They simply strengthen the army and police to combat it They are ready for the inevitable response. It happened in Brixton, Toxteth and Moss Side. It happens daily in Northern Ireland. Under Thatcher's regime there has been massive increases in police brutality. In London police shot down a man Only to find it was the wrong person. We regret to inform you. Regret to inform you. Regret to inform you. We regret to inform you That today another Christ was shot in the back of the head. We regret to inform you. Regret to inform you, That another Christ, not yet ten years old, was shot today, By agents of Her Majesty's Government, with a plastic bullet. They say that plastic bullets were designed not to kill, They do. I say that human beings were not designed to kill, not us, not me; We do. We regret to inform you. 1984 is a book about the positive danger of totalitarianism, Under Thatcher's unfeeling guidance the scenario is one year early. With the cold mechanism of the pin ball arcade We're flicked around as numbers by the hidden computers. Software in the hardware. Documented and filed. We have no access to the information that they have stored on us. Ticker-tape alter egos, print-out portraits. We are becoming another. As individuals within that mechanical system we are arbitrary, Wanted only for what can be taken from us. Our future is of no concern to the mega-corporations Who determine the nature of our economic well-being. Thatcher's policies require massive unemployment Which makes her order to 'support our boys' nothing but a fucking insult. When they were eight thousand miles away dying for her arrogance She fabricated what was a complete mockery of compassion. When they're at home, jobless on the streets, She doesn't give a fuck for them. Self determination and self enterprise are her big lines, But just how much of that does she offer to others In her contemptible use of people? She was prepared to risk world peace Saying that it was for the self determination of the Falklanders, Those very same people who over a year ago She was prepared to abandon without a thought. And now, for all her empty talk, They are forced to live in a fortress waiting for further hostilities. Thatcher has recently sanctioned a loan of one hundred million pounds to Argentina Claiming that it was to stabilise world economy. The purchase of further Exocets and the development of nuclear potential Should do much for world economy, but very little for world security. Just what the fuck was all that bloodshed for? Thatcher has signed away British self-determination in one single stroke. She has agreed to install deadly cruise missiles on British soil Over which the Americans have total control. The American military presence is designed solely To limit nuclear war with Russia to the 'European Theatre'. Meanwhile we are sold the wicked lie of protection and deterrence. American war planners have repeatedly stated that they intend To fight the Third World War on European soil; Cruise missiles greatly increase the danger of that happening. Designed to avoid radar detection by skimming the earth's surface, Cruise missiles are seen as the ideal 'first strike weapon', They also guarantee a massive response that would make Britain into a nuclear desert. Military naivety is astounding. The experts seriously believe That they will be able to limit war to the 'theatre'. In this particular show the world will be the stage, There'll be no encore. Thatcher and her cronies talk of 'limited tactical response' And 'executive action' causing 'collateral damage'. These terms are borrowed from their American counterparts And are designed to mask the ugly reality that they describe. In everyday language 'collateral damage' simply means civilian deaths. In the event of nuclear attack on Britain that would amount to thirty-eight million people. Is it any wonder that these crazy psychotics Invent jargon to assist them in their studied madness? Every year hundreds of innocent people still die horrific deaths As a result of the bombs dropped on Hiroshima and Nagasaki. It is probably that an all out nuclear war Would destroy all life on planet Earth. We are not talking fantasy, Nor preaching doom. We are talking of an existing reality; The one that we allow to exist around us. Defence Secretary Heseltine disputes the kind of information that we offer Claiming that it has 'no basis in fact'. There are no words to describe the utter contempt That we feel for people of his kind. They sit in their seats of power Distorting and perverting all human decency. How can they dare be so blatant? How can they dare be so hypocritical? Who is this Heseltine with his corrupt lies? Who is this Thatcher with her arrogant deceit? These hideous mutants cast their shadows Across all that is worthwhile and good. Cruise missile will be installed because Thatcher has created some kind of deal with Reagan. We will probably never know the details of that arrangement. It will almost certainly involve some kind of economic juggling act, The massive corporations turning political thumbscrews On U.S. investment in Britain. Russian tanks in Afghanistan are nothing Compared with the bargaining power of American capital in the UK. Whatever the nature of that deal is, It has made Britain into America's front line, The fifty-third State, with no rights of citizenship. To many people that might not matter, Fed from birth on American propaganda and Hollywood trash, The resistance levels are low. As long as we passively accept American domination We can except no real advance. We are being sold down the line. To many people the missiles and warheads might not matter. To many people nuclear reality is too huge to contemplate, Yet for all people the reality looms constantly in nightmares. In the nuclear state we are expected to accept those nightmares. Is this really all that we can hope for as life? Is this really all that we can hope for as death? Maybe our lives don't matter that much, But why impose our madness on future generations? Or is it perhaps that you no longer believe that there will be future generations? In your passive acceptance of it You have already allowed the holocaust to happen. The future is ended. We are not talking fantasy, Nor preaching doom. We are talking of an existing reality, The one that we allow to exist around us. The nuclear hardware produces in the last three decades Will pollute the Earth for thousands of years. A nuclear war will destroy it. Is that why the cherry trees blossom? You are destroying and corrupting. In condemning them to the nuclear nightmare Are you willing to accept the burning of tomorrow's unborn? They know nothing of this sorrow. Suffer little children to come unto me. Suffer little children to come unto me. Suffer little children to come unto me. Suffer little children to come unto me. In your refusal to act against these hideous dangers You are guilty of being the gutless passive observer. Are you so inhuman that you will let this happen? Just a helpless bystander waving your flag in mute acceptance? Take up your eyes and see. Take up your ears and hear. Take up your mind and think. Take up your life and act. It is up to us all as responsible citizens of Earth To work towards the downfall of the powerful elite. Their rule has created dreadful suffering. Their insanity precludes all reason and compassion, They lie, trick and manipulate. They are the maggots in the flesh of decency, The vultures that pick at the bones of hope, The carriers of famine, war, pestilence, and death. They must be stopped. Why should people die for their insanity? Why should people starve for their insanity? Why should people suffer the spitefulness of their greed? We must not be intimidated by the authority that they appear to have. We must be prepared to oppose them on every level, To fight back in the knowledge that if we don't We will have failed in our responsibility to life itself. It has happened before That the powerless have risen against the oppressor Only to be beaten back. But there have been cases where they have succeeded. Ours is a just cause, It is up to each one of us, alone, to do our best. We must learn to overcome our fears. We must realise that the strength that they have Is the strength that we give them. It is you, the passive observer who has given them this power. You are being used and abused And will be discarded as soon as they've bled what they want from you. You must learn to live with your own conscience, your own morality, your own decision, your own self. You alone can do it. There is no authority but yourself. One squaddy, horrifically burnt in the Falklands War, Was approached by Prince Charles during a presentation. ""Get well soon"" said the Prince, to which the squaddy replied, ""Yes Sir, I will""."
CR070,Speed or Greed,Crass,Anything and everything can be so easily institutionalized A poor parody of itself Itself contained by itself There's no point in just mouthing the words The token tantrums just aren't enough Nor is speed and weed and the Positive Creed Exclusive clubs where the various tribes congratulate each other for doing fuck all Will achieve nothing but the strengthening of the status quo Punk has spawned another rock and roll elite Cheap Rotten Vicious imitations thinking they'll change their world With dyed hair and predictable gestures. Nouveau wankers! There's a thousand empty stages waiting for their empty performances A thousand empty faces waiting for their empty stances How many times must we hear rehashed versions of Feeding of the 5000 By jerks whose only fuck off to the system has been one off the wrist? It's the Feeding of the 5 Knuckle Shuffle!!!!
CR071,Major General Despair,Crass,"Read the evening papers about the National Front, They go out and they do it, they're such a bunch of cunts. They make safety-pins of silver and gold, The bastards who buy them they know what they've been sold. Who's side you on? Who's side you on? Who's side you on? Major General Despair Major General Despair The ex-Wing Commander who's confronting you With school, church and your mamma, Play his game and you're fucked. Now be reasonable, respecting the law. So where does it get you? You've been there before, remember? Who's side you on? Who's side you on? Who's side you on? Major General Despair Major General Despair Who's side you on? Who's side you on? Who's side you on? Who's side you on? Who's side you on? Who's side you on? Major General Despair Who's side you on? Who's side you on? Get in line. Who's side you on? GET IN LINE."
CR072,Angela Rippon,Crass,"We burn our mistakes and we watch as they burn. We've been here so long, we've got nothing to learn And we put all the nastiest bits in your media bag Angela Rippon Kenneth Kendal Robert Dougal Richard Baker We put all the nastiest shits in your media bag Feel pretty solid, can move pretty smooth Yeah, but I'm learning I've got nothing to lose And you put all the nastiest licks in your media slag. Fucking watch out I am about, I can And I don't have to pretend anymore"
CR073,Reality Asylum,Crass,"I am no feeble Christ, not me. He hangs in glib delight upon his cross. Upon his cross. Above my body. Lowly me. Christ forgive, forgive. Holy he, he holy, he holy. Shit he forgives. Forgive, forgive. I, I, Me, I. I vomit for you, Jesu. Christi-Christus. Puke upon your papal throne. Wrapped you are in the bloody shroud of churlish suicide. Wrapped I am in the bloody cloud of hellish genocide. Petulant child. I have suffered for you, where you have never known me. I too must die. Will you be shadowed in the arrogance of my death? Your valley truth? What lights pass those pious heights? What passing bells for these in their trucks? For you Lord, you are the flag-bearer of these nations, One against the other, that die in the mud. No piety, no deity. Is that your forgiveness? Saint, martyr, goat, billy. Forgive? Shit he forgives. He hangs upon his cross in self-righteous judgment, Hangs in crucified delight, nailed to the extent of his vision. His cross, his manhood, his violence, guilt, sin. He would nail my body upon his cross, As if I might have waited for him in the garden, As if I might have perfumed his body, washed those bloody feet? This woman that he seeks, suicide visionary, death reveller, Rape, rapist, grave-digger, earth-mover, life-fucker. Jesu. You scooped the pits of Auschwitz. The soil of Treblinka is rich in your guilt, The sorrow of your tradition, Your stupid humility is the crown of thorn we all must wear. For you? Ha. Master? Master of gore. Enigma. Stigma. Stigmata. Errata. Eraser. The cross is the mast of our oppression. You fly their vain flag. You carry it. Wear it on your back Lord. Your back. Enola is your gaiety. Suffer little children, suffer in that horror. Hiro-horror, horror-hiro, hiro-shima, shima-hiro, Hiro-shima, hiro-shima, Hiroshima, Hiroshima. The bodies are your delight. The incandescent flame is the spirit of it. They come to you Jesu, to you. The nails are the only trinity. Hold them in your corpsey gracelessness. The image that I have had to suffer. These nails at my temple. The cross is the virgin body of womanhood that you defile. In your guilt, you turn your back, nailed to that body. Lamearse Jesus calls me sister! There are no words for my contempt! Every woman is a cross in his filthy theology! He turns his back on me in his fear. His vain delight is the pain I bear. Alone he hangs, his choice, his choice. Alone, alone, his voice, his voice. He shares nothing, this Christ; sterile, impotent, fuck-love prophet of death. He is the ultimate pornography. He! He! Hear us, Jesus! You sigh alone in your cock fear! You lie alone in your cunt fear! You cry alone in your woman fear! You die alone in your man fear! Alone Jesu, alone, in your cock fear, cunt fear, woman fear, man fear. Alone in you fear, alone in your fear, alone in your fear. Your fear, your fear, your fear, your fear, your fear, your fear, your fear, Warfare, warfare, warfare, warfare, warfare! JESUS DIED FOR HIS OWN SINS. NOT MINE."
CR074,Shaved Women,Crass,"Shaved women collaborators Screaming babies, screaming babies Screaming babies, screaming babies Screaming babies, screaming babies Screaming babies, screaming babies Screaming babies, screaming babies Screaming babies, screaming babies Screaming babies, screaming babies Screaming babies, screaming babies Screaming babies, screaming babies Shaved women collaborators Shaved women are they traitors? Dead bodies all around Screaming babies, screaming babies Screaming babies Shaved women instigators Shaved women are they traitors? Screaming babies, screaming babies Shaved women shooting dope Shaved women disco dancing Screaming babies, screaming babies Shaved women collaborators Shaved women are they traitors? Shaved women all around Screaming babies, screaming babies Screaming babies Shaved women instigators Shaved women are they traitors? Screaming babies, screaming babies Shaved women shooting dope Shaved women disco dancing Screaming babies, screaming babies Screaming babies, screaming babies Screaming babies, screaming babies In all our decadence people die In all our decadence people die In all our decadence people die In all our decadence people die"
CR075,Bloody Revolutions,Crass,"You talk about your revolution, well, that's fine But what are you going to be doing come the time? Are you going to be the big man with the tommy-gun? Will you talk of freedom when the blood begins to run? Well, freedom has no value if violence is the price Don't want your revolution, I want anarchy and peace You talk of overthrowing power with violence as your tool You speak of liberation and when the people rule Well ain't it people rule right now, what difference would there be? Just another set of bigots with their rifle-sights on me But what about those people who don't want your new restrictions? Those that disagree with you and have their own convictions? You say they've got it wrong because they don't agree with you So when the revolution comes you'll have to run them through You say that revolution will bring freedom for us all Well freedom just ain't freedom when your back's against the wall You talk of overthrowing power with violence as your tool You speak of liberation and when the people rule Well ain't it people rule right now, what difference would there be? Just another set of bigots with their rifle-sights on me Will you indoctrinate the masses to serve your new regime? And simply do away with those whose views are too extreme? Transportation details could be left to British rail Where Zyklon B succeeded, North Sea Gas will fail It's just the same old story of man destroying man We've got to look for other answers to the problems of this land You talk of overthrowing power with violence as your tool You speak of liberation and when the people rule Well ain't it people rule right now, what difference would there be? Just another set of bigots with their rifle-sights on me Vive la revolution, people of the world unite Stand up men of courage, it's your job to fight It all seems very easy, this revolution game But when you start to really play things won't be quite the same Your intellectual theories on how it's going to be Don't seem to take into account the true reality Cos the truth of what you're saying, as you sit there sipping beer Is pain and death and suffering, but of course you wouldn't care You're far too much of a man for that, if Mao did it so can you What's the freedom of us all against the suffering of the few? That's the kind of self-deception that killed ten million jews Just the same false logic that all power-mongers use So don't think you can fool me with your political tricks Political right, political left, you can keep your politics Government is government and all government is force Left or right, right or left, it takes the same old course Oppression and restriction, regulation, rule and law The seizure of that power is all your revolution's for You romanticise your heroes, quote from Marx and Mao Well their ideas of freedom are just oppression now Nothing changed for all the death, that their ideas created It's just the same fascistic games, but the rules aren't clearly stated Nothing's really different cos all government's the same They can call it freedom, but slavery is the game Nothing changed for all the death, that their ideas created It's just the same fascistic games, but the rules aren't clearly stated Nothing's really different cos all government's the same They can call it freedom, but slavery is the game There's nothing that you offer but a dream of last years hero The truth of revolution, brother... is year zero."
CR076,Nagasaki Nightmare,Crass,"They're always there high in the skies... Nagasaki nightmare, Nagasaki nightmare Pretty as a picture in the generals' eyes Nagasaki nightmare, Nagasaki nightmare They've done it once, they'll do it again They'll shower us all in their deadly rain Nagasaki nightmare, Nagasaki nightmare Nagasaki nightmare, Nagasaki nightmare Nagasaki nightmare, Nagasaki nightmare Fishing children fish in the Imperial Waters Nagasaki nightmare, Nagasaki nightmare Sons and lovers, lovers and daughters Nagasaki nightmare, Nagasaki nightmare Cherry Blossom hanging on the cherry blossom tree Flash, blinding flash, then there's nothing to see Nagasaki nightmare, Nagasaki nightmare Nagasaki nightmare, Nagasaki nightmare Nagasaki nightmare, Nagasaki nightmare Dying they're still dying, one by one Nagasaki nightmare, Nagasaki nightmare Darkness in the land of the rising sun Nagasaki nightmare, Nagasaki nightmare Lesson learnt the lesson? No, cos no one really cares It's so easy to be silent just to cover up your fears Nagasaki nightmare, Nagasaki nightmare Nagasaki nightmare, Nagasaki nightmare Nagasaki nightmare, Nagasaki nightmare So they die in the nightmare, nightmare, nightmare, Nagasaki nightmare And live with the nightmare, nightmare, nightmare, Nagasaki nightmare Will you stand by and let it happen again? Nightmare death in the deadly rain Nagasaki nightmare, Nagasaki nightmare Live with the nightmare, nightmare, nightmare, Nagasaki nightmare And die in the nightmare, nightmare, nightmare, Nagasaki nightmare Nightmare comes in deadly rain Nightmare, nightmare, nightmare, rain Nagasaki nightmare, Nagasaki nightmare Manmade power, manmade pain, Nagasaki nightmare Deadly rain, deadly rain, Nagasaki nightmare They'll do it again, shower us in rain Deadly, deadly, deadly rain Nagasaki nightmare, Nagasaki Nightmare"
CR077,Big A Little A,Crass,"Big A, little A, bouncing B The system might have got you but it won't get me 1 - 2 - 3 - 4 External control are you gonna let them get you? Do you wanna be a prisoner in the boundaries they set you? You say you want to ba yourself, by christ do you think they'll let you? They're out to get you get you get you get you get you get you get you Hello, hello, hello, this is the Lord God, can you hear? Hellfire and damnation's what I've got for you down there On earth I have ambassadors, archbishop, vicar, pope We'll blind you with morality, you'd best abandon any hope, We're telling you you'd better pray cos you were born in sin Right from the start we'll build a cell and then we'll lock you in We sit in holy judgement condemning those that stray We offer our forgiveness, but first we'll make you pay External control are you gonna let them get you? Do you wanna be a prisoner in the boundaries they set you? You say you want to be yourself, by christ do you think they'll let you? They're out to get you get you get you get you get you get you get you Hello, hello, hello, now here's a message from your queen As figurehead of the status quo I set the social scene I'm most concerned about my people, I want to give them peace So I'm making sure they stay in line with my army and police My prisons and my mental homes have ever open doors For those amongst my subjects who dare to ask for more Unruliness and disrespect are things I can't allow So I'll see the peasants grovel if they refuse to bow External control are you gonna let them get you? Do you wanna be a prisoner in the boundaries they set you? You say you want to be yourself, by christ do you think they'll let you? They're out to get you get you get you get you get you get you get you Introducing the Prime Sinister, she's a mother to us all Like the dutch boy's finger in the dyke her arse is in the wall Holding back the future waiting for the seas to part If Moses did it with is faith, she'll do it with an army Who at times of threatened crisis are certain to be there Guarding national heritage no matter what or where Palaces for kings and queens, mansions for the rich Protection for the wealthy, defence of privilege They've learnt the ropes In Ireland, engaged in civil war Fighting for the ruling classes in their battle against the poor So Ireland's just an island? It's an island of the mind Great Britain? Future? Bollocks, you'd better look behind Round every other corner stands P.C. 1984 Guardian of the future, he'll implement the law He's there as a grim reminder that no matter what you do Big brothers system's always there with his beady eyes on you From God to local bobby, in home and street and school They've got your name and number while you've just got their rule We've got to look for methods to undermine those powers It's time to change the tables. The future must be ours Big A, little A, bouncing B The system might have got you but it won't get me Be exactly who you want to be, do what you want to do I am he and she is she but you're the only you No one else has got your eyes, can see the things you see It's up to you to change your life and my life's up to me The problems that you suffer from are problems that you make The shit we have to climb through is the shit we choose to take If you don't like the life you live, change it now it's yours Nothing has effects if you don't recognise the cause If the programme's not the one you want, get up, turn off the set It's only you that can decide what life you're gonna get If you don't like religion you can be the antichrist If your tired of politics you can be an anarchist But no one ever changed the church by pulling down a steeple And you'll never change the system by bombing number ten Systems just aren't made of bricks they're mostly made of people You may send them into hiding, but they'll be back again If you don't like the rules they make, refuse to play their game If you don't want to be a number, don't give them your name If you don't want to be caught out, refuse to hear their question Silence is a virtue, use it for your own protection They'll try to make you play their game, refuse to show your face If you don't want to be beaten down, refuse to join their race Be exactly who you want to be, do what you want to do I am he and she is she but you're the only you"
CR078,Rival Tribal Revel Rebel,Crass,"Cor blimey Cor blimey guvnor I'm the big'un Cop an eyeful of this muscular arm Dealing out pain is my kind of fun Get my drift? I mean real harm I like the sound of cracking bones At the sight of blood I thrill I like to listen to the agonised moans As I go in for the kill Tribal wars are raging There's a battlefield in the street There's games to play and hell to pay When the rival tribal rebels meet I'd rip anybody limb from limb, you see Chivvy 'em and shivvy 'em through I'll simply DO any bastard who ain't like me There's no telling what, why and who I ain't got a purpose and I don't give a fuck I never asked for this life If you're looking for reasons you're out of luck I'll show you the point with my knife Tribal wars are raging No one's safe out on their own The gangs are about and they scream and shout So you'd better not be caught alone I do it cos there ain't nothing else to do There ain't nowhere'll let me in I love to hate, to hurt, to screw So I've destroyed every place where I've been I smashed up the local so I can't get a beer At the dancehall I chivvied up this bloke Left him with a smile cut from ear to ear But the bleeder never got the joke Once had a bird but I put her up the spout So I told her where she could get off She cried a bit, said I was a lout But if you're a man you've got to be tough I used to go down the cafe for tea But I put me boot through the door So now it ain't open for the likes of me And I'm back on the streets like before Tribal wars are raging Our heroes are standing tall But the truth of the matter If you cut out the patter Is that pride comes before a fall They can stand on their corner With their violence and their hate Stand there and fester Till they've left it too late To realise it's themselves that they've put there on the spot Cos they've wasted the one and only life that they've got Tribal wars are raging Everyone's just acting out bad parts Hey there, big man, take a look at yourself It's in the mirror that the real war starts"
CR079,How Does It Feel?,Crass,"When you woke this morning you looked so rocky-eyed, Blue and white normally, but strange ringed like that in black. It doesn't get much better, your voice can get just ripped up shooting in vain, Maybe someone hears what you say, but you're still on your own at night. You've got to make such a noise to understand the silence. Screaming like a jackass, ringing ears so you can't hear the silence Even when it's there - like the wind seen from the window, Seeing it, but not being touched by it. (We never asked for war, nor in the innocence of our birth were we aware of it. We never asked for war, nor in the struggle to realisation did we feel there was a need for it. We never asked for war, nor in the joyful colours of our childhood were we conscious of its darkness.) HOW DOES IT FEEL? How does it feel to be the mother of a thousand dead? Young boys rest now, cold graves in cold earth. How does it feel to be the mother of a thousand dead? Sunken eyes, lost now; empty sockets in futile death. Your arrogance has gutted these bodies of life, Your deceit fooled them that it was worth the sacrifice. Your lies persuaded people to accept the wasted blood, Your filthy pride cleansed you of the doubt you should have had. You smile in the face of the death cause you are so proud and vain, Your inhumanity stops you from realising the pain That you inflicted, you determines, you created, you ordered - It was your decision to have those young boys slaughtered. You never wanted peace or solution, From the start you lusted after war and destruction. Your blood-soaked reason ruled out other choices, Your mockery gagged more moderate voices. So keen to play your bloody part, so impatient that your war be fought. Iron Lady with your stone heart so eager that the lesson be taught That you inflicted, you determines, you created, you ordered - It was your decision to have those young boys slaughtered. How does it feel to be the mother of a thousand dead? Young boys rest now, cold graves in cold earth. How does it feel to be the mother of a thousand dead? Sunken eyes, lost now; empty sockets in futile death. Throughout our history you and your kind Have stolen the young bodies of the living To be twisted and torn in filthy war. What right have you to defile those birth? What right have you to devour that flesh? What right to spit on hope with the gory madness That you inflicted, you determines, you created, you ordered - It was your decision to have those young boys slaughtered. How does it feel to be the mother of a thousand dead? Young boys rest now, cold graves in cold earth. How does it feel to be the mother of a thousand dead? Sunken eyes, lost now; empty sockets in futile death. You accuse us of disrespect for the dead, But it was you who slaughtered out of national pride. Just how much did you care? What respect did you have As you sent those bodies to their communal grave? You buried them rough-handed, they'd given you their all, That once living flesh defiled in the hell That you inflicted, you determines, you created, you ordered - It was your decision to have those young boys slaughtered. You use those deaths to achieve your ends still, Using the corpses as a moral blackmail. You say ""Think of what those young men gave"" As you try to bind us in your living death, Yet we do think of them, ice cold and silence In the snow covered moorlands, stopped by the violence That you inflicted, you determines, you created, you ordered - It was your decision to have those young boys slaughtered. How does it feel to be the mother of a thousand dead? Young boys rest now, cold graves in cold earth. How does it feel to be the mother of a thousand dead? 1 - 2 - 3 - 4 - We don't want your fucking war! 1 - 2 - 3 - 4 - We don't want your fucking war! 1 - 2 - 3 - 4 - We don't want your fucking war! 1 - 2 - 3 - 4 You can stop your fucking war!"
